ProductCategoryID,ProductCategoryCode,ParentProductCategoryCode,ProductCategoryName
21111,17406020,17406000,Streamer SCSI
21112,17406040,17406000,DAT-Streamer SCSI
21145,17408000,17400000,Controller
21113,17408010,17408000,IDE-Controller
21114,17408020,17408000,SCSI-Controller
21459,17408030,17408000,RAID-Controller
21501,17408040,17408000,SATA-Controller
21146,17500000,17000000,Netzwerk-Komponenten
21147,17501000,17500000,Netzwerkkarten
21115,17501010,17501000,ISA Ethernet-Karten 10 Mbit/s
21116,17501020,17501000,PCI Ethernet-Karten 10 Mbit/s
21117,17501030,17501000,PCI Ethernet-Karten 100 Mbit/s
21304,17501040,17501000,PCI Ethernet-Karten 1 Gbit/s
21502,17501050,17501000,PCI Ethernet-Karten 10 Gbit/s
21148,17502000,17500000,Switches
21118,17502010,17502000,Ethernet-Switches 10 Mbit/s
21119,17502020,17502000,Ethernet-Switches 100 Mbit/s
21460,17502030,17502000,Ethernet-Switches 1 Gbit/s
21504,17502035,17502000,Ethernet-Switches 10 Gbit/s
21461,17502040,17502000,USB-Switches
21149,17503000,17500000,Hubs
21120,17503010,17503000,Ethernet-Hubs 10 Mbit/s
21121,17503020,17503000,Ethernet-Hubs 100 Mbit/s
21370,17503025,17503000,Ethernet-Hubs 1 Gbit/s
21371,17503030,17503000,USB-Hubs
21305,17504000,17500000,Router
21306,17504010,17504000,Router mit Modem
21307,17504020,17504000,Ethernet Router
21308,17505000,17500000,Wireless LAN
21310,17505010,17505000,WLAN Router
21311,17505020,17505000,WLAN Access Points
21578,17505025,17505000,WLAN Repeater
21312,17505030,17505000,WLAN USB-Sticks
21313,17505040,17505000,WLAN PC-Karten
21314,17505050,17505000,WLAN PCI-Adapter
21372,17505060,17505000,WLAN-Antennen
21462,17505500,17500000,Bluetooth
21463,17505510,17505500,Bluetooth-Adapter
21309,17506000,17500000,Power LAN
21315,17506010,17506000,Power LAN
21316,17506020,17506000,Power WLAN
21851,17507000,17500000,Mobiles Internet
21852,17507010,17507000,Hotspots
21853,17507020,17507000,Surfsticks
21464,17509000,17500000,Sonstige Netzwerkkomponenten
21465,17509010,17509000,Print Server
21466,17509090,17509000,Sonstige Netzwerkkomponenten
21580,17700000,17000000,PC Software / Lizenzen / Erweiterungen
21581,17703000,17700000,PC Software / Lizenzen / Erweiterungen
21582,17703040,17703000,Software / Lizenz
21584,17703070,17703000,Garantieerweiterung
21150,17900000,17000000,Zubehör PC / Multimedia
21216,17902000,17900000,Computer-Zubehör
21854,17902005,17902000,Gaming-Stühle/Tische
21210,17902010,17902000,Taschen
21211,17902020,17902000,Schutz-/Design-Covers
21855,17902023,17902000,Display-/Blickschutz
21212,17902040,17902000,Adapter / Kabel / Stecker
21579,17902045,17902000,Netzteil für tragbaren Computer
21213,17902050,17902000,Akkus
21214,17902060,17902000,Eingabegeräte
21827,17902070,17902000,Mauspads
21215,17902090,17902000,Sonstiges Computer-Zubehör
21359,17904000,17900000,Drucker-Zubehör
21360,17904010,17904000,Tintenpatronen
21361,17904020,17904000,Toner
21362,17904030,17904000,Papier
21554,17904050,17904000,3D Drucker-Zubehör
21467,17904070,17904000,Sonstiges Drucker-Zubehör
21389,18000000,NULL,Spielekonsolen / Games
21390,18150000,18000000,Sony
21391,18152000,18150000,PS2
21392,18152010,18152000,PS2 Konsolen
21393,18152015,18152000,PS2 Controller
21397,18152020,18152000,PS2 Zubehör
21398,18152030,18152000,PS2 Games
21399,18153000,18150000,PS3
21400,18153010,18153000,PS3 Konsolen
21401,18153015,18153000,PS3 Controller
21405,18153020,18153000,PS3 Zubehör
21406,18153030,18153000,PS3 Games
21530,18155000,18150000,PS4
21531,18155010,18155000,PS4 Konsolen
21532,18155015,18155000,PS4 Controller
21536,18155020,18155000,PS4 Zubehör
21537,18155030,18155000,PS4 Games
21407,18158000,18150000,PSP / PS Vita
21408,18158010,18158000,PSP / PS Vita Konsolen
21410,18158015,18158000,Taschen
21411,18158020,18158000,PSP / PS Vita Zubehör
21412,18158030,18158000,PSP / PS Vita Games
21413,18250000,18000000,Nintendo
21414,18252000,18250000,Wii
21415,18252010,18252000,Wii Konsolen
21416,18252015,18252000,Wii Controller
21420,18252020,18252000,Wii Zubehör
21421,18252030,18252000,Wii Games
21522,18252100,18250000,Wii U
21523,18252110,18252100,Wii U Konsolen
21524,18252120,18252100,Wii U Controller
21528,18252130,18252100,Wii U Zubehör
21529,18252140,18252100,Wii U Games
21800,18252500,18250000,Switch
21801,18252510,18252500,Switch Konsolen
21802,18252520,18252500,Switch Controller
21803,18252530,18252500,Switch Zubehör
21804,18252540,18252500,Switch Games
21422,18254000,18250000,2DS/3DS/DS/DSi
21423,18254010,18254000,2DS/3DS/DS/DSi Konsolen
21425,18254015,18254000,2DS/3DS/DS/DSi Taschen
21426,18254020,18254000,2DS/3DS/DS/DSi Zubehör
21427,18254030,18254000,2DS/3DS/DS/DSi Games
21428,18350000,18000000,Microsoft
21429,18351000,18350000,XBOX 360
21430,18351010,18351000,XBOX 360 Konsolen
21431,18351015,18351000,XBOX 360 Controller
21435,18351020,18351000,XBOX 360 Zubehör
21436,18351030,18351000,XBOX 360 Games
21538,18352000,18350000,XBOX One
21539,18352010,18352000,XBOX One Konsolen
21540,18352015,18352000,XBOX One Controller
21544,18352020,18352000,XBOX One Zubehör
21545,18352030,18352000,XBOX One Games
21828,18630000,18000000,sonstige Konsolen
21829,18631000,18630000,sonstige Konsolen
21830,18631010,18631000,sonstige Konsolen
21805,18860000,18000000,PC Games
21806,18861000,18860000,PC Games
21807,18861010,18861000,PC Games
21619,19000000,NULL,Hobby/Freizeit/Garten
21620,19100000,19000000,Freizeitprodukte / Spielzeug
21621,19101000,19100000,RC Modellsport / RC Spielzeug
21622,19101010,19101000,RC Drohnen / Multicopter
21623,19101020,19101000,RC Autos
21624,19101030,19101000,RC Flugzeuge
21625,19101040,19101000,RC Helikopter
21626,19101050,19101000,RC Boote
21627,19105000,19100000,Elektro Mobilität
21628,19105010,19105000,Waveboards
21629,19105020,19105000,Skateboards
21630,19105030,19105000,E-Bike/Scooter/Roller
21631,19109000,19100000,Sonstiges Freizeitprodukt / Spielzeug
21632,19109010,19109000,Sonstige Freizeitprodukte / Spielzeuge
21831,19300000,19000000,Grillgeräte
21832,19301000,19300000,Grillgeräte
20663,19301040,19301000,Elektrogrills
21833,19301050,19301000,Holzkohlegrills
21834,19301060,19301000,Gasgrills
21856,19500000,19000000,Gartengeräte
21857,19501000,19500000,Rasenmäher
21858,19501050,19501000,Rasenmähroboter
21859,19504000,19500000,Reingungsgeräte
20739,19504020,19504000,Hochdruckreiniger
20733,19504030,19504000,Kehrmaschinen
20735,19504040,19504000,Kehrsauger
21633,19900000,19000000,Zubehör Freizeitprodukte / Spielzeug
21634,19901000,19900000,"RC Modellsport / RC Spielzeug Zubehör "
21635,19901010,19901000,RC Drohnen / Multicopter Zubehör
21636,19901020,19901000,RC Autos Zubehör
21637,19901030,19901000,RC Flugzeuge Zubehör
21638,19901040,19901000,RC Helikopter Zubehör
21639,19901050,19901000,RC Boote Zubehör
21640,19905000,19900000,Elektro Mobilität Zubehör
21641,19905010,19905000,Waveboards Zubehör
21642,19905020,19905000,Skateboards Zubehör
21643,19905030,19905000,E-Bikes/Scooter/Roller Zubehör
21644,19909000,19900000,Sonstiges Freizeitprodukt / Spielzeug Zubehör
21645,19909010,19909000,Sonstige Freizeitprodukte / Spielzeuge Zubehör
21860,19930000,19000000,Zubehör Grillgeräte
21861,19932000,19930000,Grillgeräte Zubehör
21862,19932030,19932000,Abdeckhauben
21863,19932040,19932000,Grillroste/Platten
21864,19932060,19932000,Grillkohlen/Anzündmittel
20810,19932090,19932000,sonstiges Grillgeräte-Zubehör
21865,19950000,19000000,Zubehör Gartengeräte
21866,19952000,19950000,Gartengeräte Zubehör
21867,19952020,19952000,Rasenmäher-Zubehör
20836,19952030,19952000,Hochdruckreiniger-Zubehör
21868,19952090,19952000,sonstiges Gartengeräte-Zubehör
20473,20000000,NULL,Houshold
20474,20100000,20000000,Kochen / Backen
20475,20101000,20100000,Einbau-Kochflächen / Backöfen
20476,20101005,20101000,Gas-Backöfen
20477,20101010,20101000,Elektro-Backöfen
21836,20101012,20101000,Einbau-Elektro-Backöfen mit Mikrowelle
21837,20101013,20101000,Einbau-Elektro-Backöfen mit Dampfgarer
20478,20101014,20101000,Gas-Herde
20479,20101015,20101000,Elektro-Herde
20480,20101016,20101000,Gas/Elektro-Herde
20481,20101017,20101000,Unterbau-Herde
20482,20101020,20101000,Doppelbacköfen
20483,20101022,20101000,Dampfgarer
20484,20101025,20101000,Gas-Glaskeramikfelder
20485,20101030,20101000,Glaskeramikfelder
21505,20101032,20101000,Induktionsfelder
20486,20101035,20101000,Autark-Glaskeramikfelder
21869,20101036,20101000,Autark-Glaskeramikfelder mit Dunstabzug
21506,20101038,20101000,Autark-Induktionsfelder
21870,20101039,20101000,Autark-Induktionsfelder mit Dunstabzug
20489,20101050,20101000,Kochfelder
20490,20101052,20101000,Gaskochfelder
20491,20101055,20101000,Autark-Kochfelder
20493,20101060,20101000,Autark-Gaskochfelder
20496,20101065,20101000,Elektro-Gas-Kochtische
20497,20101070,20101000,Elektro-Fritteusen
20498,20101072,20101000,Elektro-Grills
20499,20101085,20101000,Elektro/Gas-Schaltkästen
20501,20101090,20101000,Geräte-Sets
21507,20101091,20101000,Geräte-Sets mit Induktion
21871,20101092,20101000,Geräte-Sets mit Dunstabzug
21872,20101093,20101000,Geräte-Sets Induktion mit Dunstabzug
21838,20101094,20101000,Geräte-Sets mit Mikrowelle
21839,20101095,20101000,Geräte-Sets Induktion mit Mikrowelle
21840,20101096,20101000,Geräte-Sets mit Dampfgarer
21841,20101097,20101000,Geräte-Sets Induktion mit Dampfgarer
20502,20105000,20100000,Stand-Herde
20503,20105010,20105000,Elektroherde mit Kochfeld
20504,20105015,20105000,Elektroherde mit Glaskeramikfeld
21509,20105018,20105000,Elektroherde mit Induktionsfeld
20505,20105030,20105000,Gasherde
20506,20105035,20105000,Gas/Elektro-Herde
20507,20105055,20105000,Elektroherd m. Geschirrspüler
20508,20105060,20105000,Elektro-Kleinküchen
20509,20107000,20100000,Dunstabzugshauben
20510,20107010,20107000,Essen / Dunstabzugshauben
21873,20107015,20107000,Umluft-Dunstabzugshauben
20511,20107020,20107000,Lüftersaugsätze
20512,20107030,20107000,Flachschirm-Dunstabzugshauben
20513,20107040,20107000,Einbau-Dunstabzugshauben
20514,20107050,20107000,Unterbau-Dunstabzugshauben
20515,20107080,20107000,Arbeitsplatten-Dunstabzugshauben
20516,20108000,20100000,Mikrowellengeräte
20517,20108010,20108000,Kombi-Mikrowellengeräte
20518,20108020,20108000,Solo-Mikrowellengeräte
20519,20108050,20108000,Mikrow. -Dunstabzughauben Kombi.
20520,20108080,20108000,Mikrowellen-Geräte-Sets
20521,20150000,20000000,Kühlen / Gefrieren
20522,20151000,20150000,Kühlschränke / -boxen
20523,20151010,20151000,Einbau-Kühlschränke
20524,20151030,20151000,Unterbau-Kühlschränke
20525,20151050,20151000,Stand-Kühlschränke
20526,20151065,20151000,Tischkühlschränke
21555,20151070,20151000,Kleinkühlschränke
21283,20151072,20151000,Kühlboxen
20529,20151077,20151000,Mini-Bars
20530,20151080,20151000,Flaschenkühlschränke
20531,20151082,20151000,Flaschenkühltruhen
20532,20151090,20151000,Sonstige Kellerlagerschränke
20533,20151093,20151000,Weinklima- / Weintemperierschränke
21808,20151094,20151000,Gewerbe Kühlschränke
20535,20153000,20150000,Kühl- / Gefrier-Kombinationen
20536,20153010,20153000,Einbau-Kühl-/Gefrier-Kombination
20537,20153020,20153000,Unterbau-Kühl-/Gefrier-Kombination
20538,20153050,20153000,Stand-Kühl-/Gefrierkombination
21243,20153080,20153000,Kühl-/Gefrier-Geräte-Sets
21809,20153094,20153000,Gewerbe Kühl-/Gefrier-Kombinationen
20539,20155000,20150000,Gefriergeräte
20540,20155010,20155000,Einbau-Gefrierschränke
20541,20155030,20155000,Unterbau-Gefrierschränke
20542,20155040,20155000,Stand-Gefrierschränke
20543,20155070,20155000,Gefriertruhen
20544,20155075,20155000,Tischgefrierschränke
21285,20155082,20155000,Kleingefrierschränke / Gefrierboxen
21810,20155094,20155000,Gewerbe Gefriergeräte
20548,20156000,20150000,Kühlraumtechnik
20549,20156010,20156000,Kältemodule
20550,20200000,20000000,Geschirrspüler
20551,20201000,20200000,Geschirrspüler
20552,20201010,20201000,Einbau-Geschirrspüler 60 cm
21468,20201012,20201000,Einbau-Geschirrspüler 45 cm
20553,20201030,20201000,Tisch-/Kompakt-Geschirrspüler
20554,20201040,20201000,Stand-Geschirrspüler 60 cm
21469,20201042,20201000,Stand-Geschirrspüler 45 cm
21471,20201050,20201000,Unterbau-Geschirrspüler 60 cm
21472,20201052,20201000,Unterbau-Geschirrspüler 45 cm
21811,20201094,20201000,Gewerbe Geschirrspüler
20555,20250000,20000000,Waschen / Trocknen
20556,20251000,20250000,Waschmaschinen
20557,20251010,20251000,Einbau-Waschmaschinen
20558,20251035,20251000,Stand-Waschmaschinen
20559,20251040,20251000,Waschmaschinen-Toplader
20560,20251060,20251000,Kompakt-Waschmaschinen
20561,20251070,20251000,Waschmasch.-Schleuder-Kombinationen
20562,20251080,20251000,sonstige Waschgeräte
21812,20251094,20251000,Gewerbe Waschmaschinen
20563,20253000,20250000,Waschtrockner
20564,20253020,20253000,Einbau-Waschtrockner
20565,20253040,20253000,Stand-Waschtrockner
20566,20253060,20253000,Waschtrockner-Toplader
21813,20253094,20253000,Gewerbe Waschtrockner
20567,20255000,20250000,Wäschetrockner
20568,20255010,20255000,Einbau-Wäschetrockner
21473,20255030,20255000,Stand-Ablufttrockner
20569,20255040,20255000,Stand-Kondenstrockner
21510,20255050,20255000,Wärmepumpentrockner
20570,20255070,20255000,Wäschetrockner-Toplader
20571,20255080,20255000,einbaufähige Kompakt-Wäschetrockner
21814,20255094,20255000,Gewerbe Wäschetrockner
20572,20257000,20250000,Schleudern
20573,20257010,20257000,Schleudern
20574,20300000,20000000,Warmwassergeräte
20575,20301000,20300000,Heißwasserbereiter
20576,20301010,20301000,Durchlauferhitzer
20577,20301020,20301000,Kochendwassergeräte
20581,20301030,20301000,Wärmepumpen
20578,20303000,20300000,Heißwasserspeicher
20579,20303010,20303000,Klein-/Hänge-Speicher
20580,20303020,20303000,Wand-/Stand-Speicher
20582,20350000,20000000,Klima / Heizen
20583,20351000,20350000,Nachtspeicheröfen
20584,20351010,20351000,Nachtspeicheröfen
20585,20353000,20350000,Klima
20586,20353010,20353000,Klimageräte
20587,20353020,20353000,Radiatoren
20588,20353030,20353000,Konvektoren
20589,20353040,20353000,Heizlüfter
20590,20353042,20353000,Heizstrahler
20591,20353045,20353000,Halogen-Heizer
20592,20353047,20353000,Frostwächter
20593,20353050,20353000,Ventilatoren
20594,20353055,20353000,Raum-Lüftungsgerät
20595,20353060,20353000,Luftentfeuchter
20596,20353070,20353000,Luftbefeuchter
20597,20353075,20353000,Luftverbesserer
20598,20353080,20353000,Handtuchtrockner
20599,20354000,20350000,Luftreinigungs-Geräte
20600,20354010,20354000,Luftreiniger
20601,20354020,20354000,Luftwäscher
20602,20355000,20350000,Thermometer
20603,20355010,20355000,Wetterstationen
20604,20400000,20000000,Körperpflege-Kleingeräte
20605,20401000,20400000,Rasier-Geräte
20606,20401010,20401000,Rasierer
20607,20401013,20401000,Damenrasierer
21556,20401014,20401000,IPL-Geräte
20608,20401015,20401000,Epiliergeräte
20609,20401040,20401000,Bartschneider
20610,20401050,20401000,Haarschneidemaschinen
21190,20401055,20401000,Nasen-/Ohrhaarschneider
20611,20401200,20400000,Haarpflege
20612,20401210,20401200,Haartrockner
20613,20401220,20401200,Trockenhauben
20614,20401225,20401200,Lockenstäbe/Haarglätter
20615,20401230,20401200,Lockenwickler
20616,20401240,20401200,Haarpflege-Sets
20617,20401400,20400000,Mundpflege
20618,20401410,20401400,Zahnbürsten
20619,20401415,20401400,Zahnseide-Reiniger
20620,20401420,20401400,Mundduschen
20621,20401440,20401400,Zahn-/Mundpflege-Kombination
20622,20401450,20401400,Reinigungs-/Desinfektionsgeräte
20623,20403000,20400000,Schmiegsame Wärme
20624,20403010,20403000,Heizdecken
20625,20403020,20403000,Heizkissen
20626,20403030,20403000,Heizteppiche
21709,20403040,20403000,Wärmeunterbetten
20627,20403050,20403000,Fußwärmer
20628,20404000,20400000,Bräunungsgeräte
20629,20404010,20404000,Gesichtsbräuner
20630,20404030,20404000,Oberkörper-/Dekolleté-Bräuner
20631,20404060,20404000,Ganzkörperbräuner
20632,20405000,20400000,Körperpflege / Gesundheit
20633,20405010,20405000,Gesichtsauna
20634,20405015,20405000,Infrarotlampen/-Birnen
21286,20405017,20405000,Lichttherapiegeräte
20635,20405020,20405000,Inhalationsgeräte
20636,20405030,20405000,Kosmetikspiegel
21198,20405032,20405000,Kosmetik-Laser
21710,20405034,20405000,Gesichtspflegegeräte
20637,20405035,20405000,Manikürgeräte
21230,20405037,20405000,Wachspflege-Geräte
20638,20405040,20405000,Händetrockner
20639,20405045,20405000,Luftsprudelbäder
20640,20405050,20405000,Massagegeräte
20641,20405051,20405000,Fuß-Massage-Bäder
20642,20405053,20405000,Personenwaagen
20643,20405055,20405000,Blutdruck-/Blutzuckermessgeräte
21261,20405057,20405000,Pulsmesser
20644,20405060,20405000,Fieberthermometer
21231,20405065,20405000,Schnarchstopper
21244,20405094,20405000,Körperpflege-Geräte (diverse)
20645,20600000,20000000,Küchen-Kleingeräte
20646,20601000,20600000,Kaffee / Tee / Espresso
21272,20601005,20601000,Pad-Automaten
21511,20601006,20601000,Kapsel-Automaten
21273,20601007,20601000,Siebträgermaschinen
20650,20601009,20601000,Espresso/ Kaffee-Vollautomaten
20647,20601010,20601000,Kaffeemaschinen
20648,20601020,20601000,Doppel-Kaffeemaschinen
20651,20601045,20601000,Kaffee/ Espresso-Kombigeräte
20653,20601060,20601000,Kaffee/ Wasserkocher-Kombigeräte
20652,20601065,20601000,Cappuccino-Automaten
20649,20601070,20601000,Tee-Automaten
21815,20601094,20601000,Gewerbe Kaffee-/Tee Automaten
21174,20601500,20600000,Wasser Zu- und Aufbereiter
20698,20601510,20601500,Wasserkocher
20699,20601520,20601500,Tauchsieder
21175,20601530,20601500,Trinkwasser-Sprudler
20711,20601550,20601500,Wasserfilter
20654,20602000,20600000,Toaster
20655,20602010,20602000,Toaster
20656,20602020,20602000,Toast & Grill-Geräte
21874,20603000,20600000,Raclette/Fondue/Kontaktgrills
20664,20603010,20603000,Raclette
20705,20603020,20603000,Fondue
20665,20603030,20603000,Raclette & Fondue kombiniert
20660,20603040,20603000,Kontaktgrills
21875,20605000,20600000,Fun-Cooking
20662,20605010,20605000,Gyros-Grills
20667,20605015,20605000,Sandwichtoaster
20700,20605020,20605000,Waffel-/Muffin-/Donutautomaten
20709,20605025,20605000,Crepesmaker
21262,20605030,20605000,HotDog-Maker
20706,20605035,20605000,Elektro-Wok
20707,20605040,20605000,Wok & Fondue kombiniert
20661,20605045,20605000,elektrische Pfannen
20708,20605050,20605000,Popcorn-Maschinen
21378,20605055,20605000,Schokobrunnen
20668,20606000,20600000,sonstige motorische Küchengeräte
20669,20606010,20606000,Allesschneider
20670,20606015,20606000,Zerkleinerer
20671,20606020,20606000,Dosenöffner
20672,20606025,20606000,Elektromesser
20673,20606030,20606000,Messerschärfer
20674,20606035,20606000,Küchenmaschinen
21008,20606037,20606000,Knetteig / Nudelmaschine
20675,20606040,20606000,Handrührgeräte
20676,20606045,20606000,Stabmixer
20677,20606050,20606000,Standmixer
20678,20606055,20606000,Fleischwolf
20680,20606065,20606000,Küchenwaagen
20681,20606070,20606000,Entsafter
20682,20606075,20606000,Zitruspressen
20683,20606080,20606000,Kaffeemühlen
20684,20606085,20606000,Getreidemühlen
20685,20606090,20606000,Schälmaschinen
20686,20606092,20606000,Passiergeräte
21245,20606094,20606000,motorische Küchengeräte (diverse)
20687,20607000,20600000,sonstige thermische Küchengeräte
20658,20607010,20607000,Miniöfen
20659,20607020,20607000,Heißluftöfen
20691,20607025,20607000,Dörrautomaten
20692,20607030,20607000,Eierkocher
20693,20607035,20607000,Einkochautomaten
20694,20607036,20607000,Elektro-Kochentsafter
21217,20607037,20607000,Küchenkleingeräte-Set
20695,20607038,20607000,Kochplatten
20696,20607040,20607000,Warmhalteplatten
20697,20607042,20607000,Teller/Geschirr-Wärmer
20701,20607055,20607000,Fritteusen
21275,20607057,20607000,Bierzapfanlagen/ Bierkühler
20702,20607060,20607000,Joghurtautomaten
20679,20607062,20607000,Eisbereiter
20547,20607064,20607000,Eiswürfelbereiter
20703,20607065,20607000,Brotbackautomaten
20704,20607075,20607000,Dampf-/Reis-/Nudelkocher
21377,20607078,20607000,Milchaufschäumer
20710,20607087,20607000,Folienschweiß-/Vakuumierautomaten
21246,20607094,20607000,thermische Küchengeräte (diverse)
21816,20650000,20000000,Babywelt
21012,20651000,20650000,Baby-Überwachungsgeräte
21013,20651010,20651000,Baby-Überwachungssets
21015,20651013,20651000,Baby-Überwachungssender
21016,20651015,20651000,Baby-Überwachungsempfänger
21817,20653000,20650000,Babycare
20688,20653010,20653000,Babykostwärmer
20689,20653020,20653000,Babyflaschen-Desinfektoren
21818,20653030,20653000,sonstige Baby-Kleingeräte
20712,20700000,20000000,Reinigen / Bügeln / Nähen
20713,20701000,20700000,Bügeln / Kleiderpflege / Nähen
20714,20701010,20701000,Leicht-/Reisebügler
20715,20701015,20701000,Trockenbügler
20716,20701020,20701000,Dampfbügler
20717,20701030,20701000,Bügelmaschinen/Bügelpressen
20718,20701040,20701000,Bügelstationen
20719,20701050,20701000,Bügeltische
20720,20701080,20701000,Kleiderrasierer
20721,20701085,20701000,Schuhputzmaschinen
20722,20701090,20701000,Dampfbürsten
21557,20701095,20701000,Nähmaschinen
20723,20702000,20700000,Bodenpflege
20724,20702010,20702000,Bodenstaubsauger
21843,20702011,20702000,Bodenstaubsauger Beutellos
21842,20702012,20702000,Bodenstaubsauger mit Wasserfilter
21558,20702015,20702000,Saug-/Wischroboter
20725,20702020,20702000,Handstaubsauger
20726,20702025,20702000,Saugbürster
21007,20702027,20702000,Saugbläser
20727,20702030,20702000,Mehrzwecksauger
20728,20702040,20702000,"Mini-, Akku- und Auto-Sauger"
20729,20702045,20702000,Klopfsauger
20730,20702050,20702000,Saugbohner
20731,20702055,20702000,Elektrobohner
20732,20702060,20702000,Shampoonierer
20734,20702080,20702000,Zentralstaubsauger
20736,20703000,20700000,Reiniger
20737,20703010,20703000,Dampfreiniger
20738,20703020,20703000,Fenster-/ Hartflächenreiniger
20740,20750000,20000000,Uhren / Wecker
20741,20751000,20750000,Uhren
20742,20751010,20751000,Wanduhren
20743,20751030,20751000,Kurzzeitmesser
20744,20752000,20750000,Wecker
20745,20752010,20752000,Funkwecker
20746,20752020,20752000,Reisewecker
20747,20752030,20752000,Wecker
20749,20800000,20000000,Licht
20750,20801000,20800000,Taschenlampen / Leuchten
20751,20801010,20801000,Taschenlampen
21521,20801020,20801000,Stimmungsleuchten
21876,20801030,20801000,Camping-/Arbeitsleuchten
20752,20801090,20801000,Lupen
21585,20804000,20800000,Leuchtmittel
21612,20804005,20804000,Glühlampen
21586,20804010,20804000,Halogenlampen
21587,20804020,20804000,Energiesparlampen
21588,20804030,20804000,LED-Lampen
21589,20804040,20804000,Leuchtstoff-/Lampen/-Röhren
21590,20804050,20804000,Speziallampen
20753,20900000,20000000,Zubehör Haushaltsgeräte
20754,20901000,20900000,Kochen- / Backen-Zubehör
20755,20901010,20901000,Herde/Backöfen-Zubehör
20756,20901020,20901000,Kochflächen/-mulden-Zubehör
20757,20901050,20901000,Dunstabzugshauben-Zubehör
20758,20901080,20901000,Mikrowellengeschirr/-zubehör
21474,20901085,20901000,Pfannen/Töpfe/Backformen
20759,20901500,20900000,Kühlen- / Gefrieren-Zubehör
20760,20901510,20901500,Kühl-/ Gefriergeräte-Zubehör
20761,20901700,20900000,Kühlraumtechnik-Zubehör
20762,20901710,20901700,Kühlraumtechnik-Zubehör
20763,20902000,20900000,Geschirrspüler-Zubehör
20764,20902020,20902000,Geschirrspüler-Zubehör
20765,20902500,20900000,Waschen- / Trocknen-Zubehör
20766,20902520,20902500,Waschmaschinen-Zubehör
20767,20902530,20902500,Waschtrockner-Zubehör
20768,20902540,20902500,Wäschetrockner-Zubehör
20769,20902550,20902500,Waschmaschinen-/Trockner- Zubehör
20770,20903500,20900000,Dekor- / Einbau-Zubehör
21559,20903510,20903500,Spülbecken
20771,20903515,20903500,Einbauschränke
20772,20903520,20903500,Umbauschränke
20773,20903525,20903500,Einbaurahmen
20774,20903530,20903500,Einbau-Lifttüren
20775,20903535,20903500,Unterbau-Montage-Sätze
20776,20903540,20903500,Unterbaurahmen
20777,20903545,20903500,Zwischenbau-Sätze
20778,20903550,20903500,Dekor-Sätze
20779,20903555,20903500,Dekorausgleichsblenden
20780,20903560,20903500,Dekorrahmen
20781,20903565,20903500,Dekorplatten
20782,20903580,20903500,Wechselblenden
20783,20903590,20903500,sonstiges Einbau-Zubehör
20784,20903700,20900000,Warmwassergeräte-Zubehör
20785,20903710,20903700,Armaturen
20786,20903720,20903700,sonst. Warmwassergeräte-Zubehör
20787,20903800,20900000,Klima- / Heizen-Zubehör
20788,20903810,20903800,Nachtspeicher-Zubehör
20789,20903820,20903800,Klimageräte-Zubehör
20790,20903825,20903800,Heizgeräte-Zubehör
20791,20903830,20903800,Heizstrahler-Zubehör
20792,20903840,20903800,Luftentfeuchter-Zubehör
20793,20903845,20903800,Luftbefeuchter-Zubehör
20794,20903850,20903800,Luftreiniger-Zubehör
20795,20903855,20903800,Luftwäscher-Zubehör
20796,20903860,20903800,Raumlüfter-Zubehör
20797,20904000,20900000,Körperpflege-Kleingeräte-Zubehör
20798,20904010,20904000,Rasierer/Epilier-Zubehör
20799,20904012,20904000,Haarpflege-Zubehör
20800,20904014,20904000,Ersatz-Zahnbürsten
20801,20904015,20904000,Ersatzdüsen für Mundduschen
20802,20904020,20904000,Mundpflegecenter-Zubehör
20803,20904050,20904000,Bräunungsgeräte-Zubehör
20804,20904060,20904000,Fieberthermometer Zubehör
20805,20904070,20904000,sonst.Körperpflege-Kleinger.Zubehör
20806,20906000,20900000,Küchen-Kleingeräte-Zubehör
20807,20906010,20906000,Kaffee/Tee-Autom.-Zub./Ersatzkannen
20808,20906015,20906000,Wasser Zu-/Aufbereiter-Zubehör
20809,20906025,20906000,Toast-/Grill-Zubehör
20811,20906028,20906000,Fondue-/Wok-Zubehör
20812,20906040,20906000,Waffeleisen-Austauschplatten
20813,20906045,20906000,Einkoch-/Dörrautomaten-Zubehör
20814,20906047,20906000,Heißluftofen-Zubehör
20815,20906050,20906000,Folienschweißer-Zubehör
20816,20906064,20906000,Aufschnitt-/Allesschneider-Zubehör
20817,20906065,20906000,Zerkleinerer-Zubehör
20818,20906068,20906000,Elektromesser-Zubehör
20819,20906070,20906000,Küchenmaschinen-Zubehör
20820,20906072,20906000,Handrührer-Zubehör
20821,20906073,20906000,Stabmixer-Zubehör
20822,20906074,20906000,Fleischwolf-Zubehör
20823,20906075,20906000,Eisbereiter-Zubehör
21877,20906076,20906000,Standmixer-Zubehör
20824,20906077,20906000,Wiege-Schalen
20825,20906083,20906000,Fritteusen-Zubehör
20826,20906085,20906000,Joghurtmaschinen-Zubehör
20827,20906086,20906000,Ersatzrollen f. Folienschweißautom.
20828,20906087,20906000,Ersatz-Filterkartuschen
20829,20906088,20906000,Rezepthefte/-bücher
20830,20906089,20906000,sonstiges Küchen-Zubehör/Utensil
21711,20906500,20900000,Getränke-Pad/-Kapsel/-Pulver
21712,20906510,20906500,Kaffeebohnen
